Price	Adj Close	Close	High	Low	Open	Volume
Date						
2010-09-30	0.4727308452129364	0.5195000171661377	0.550000011920929	0.5048329830169678	0.5393329858779907	36396000
2010-10-01	0.4677259624004364	0.5139999985694885	0.5354999899864197	0.5021669864654541	0.5321670174598694	24258000
2010-10-04	0.4486165940761566	0.49300000071525574	0.5113329887390137	0.475832998752594	0.5109999775886536	25332000
2010-10-05	0.47667378187179565	0.5238329768180847	0.5285000205039978	0.5033329725265503	0.5033329725265503	24222000
2010-10-06	0.460294246673584	0.5058330297470093	0.524167001247406	0.48750001192092896	0.5233330130577087	22194000
2010-10-07	0.46044614911079407	0.5059999823570251	0.5131670236587524	0.48833298683166504	0.5046669840812683	20838000
2010-10-08	0.4754607081413269	0.5224999785423279	0.5248330235481262	0.48583298921585083	0.5024999976158142	29346000
2010-10-11	0.48410555720329285	0.5320000052452087	0.5473330020904541	0.5224999785423279	0.5224999785423279	20370000
2010-10-12	0.49441829323768616	0.5433329939842224	0.550000011920929	0.515999972820282	0.5253329873085022	18330000
2010-10-13	0.4966931641101837	0.5458329916000366	0.5541669726371765	0.5306670069694519	0.5485000014305115	27384000
2010-10-14	0.4925983250141144	0.541333019733429	0.556833028793335	0.5318329930305481	0.5468329787254333	19338000
2010-10-15	0.5038220286369324	0.5536670088768005	0.5583329796791077	0.5288329720497131	0.5526670217514038	22374000
2010-10-18	0.4921432435512543	0.5408329963684082	0.550832986831665	0.5273330211639404	0.550832986831665	21282000
2010-10-19	0.471517950296402	0.5181670188903809	0.5463330149650574	0.5011669993400574	0.5238329768180847	37842000
2010-10-20	0.47940367460250854	0.5268329977989197	0.5348330140113831	0.5083330273628235	0.5186669826507568	24378000
2010-10-21	0.4722757637500763	0.5189999938011169	0.5321670174598694	0.5043330192565918	0.5295000076293945	22062000
2010-10-22	0.5003329515457153	0.5498329997062683	0.5523329973220825	0.5189999938011169	0.5189999938011169	29832000
2010-10-25	0.5167125463485718	0.5678330063819885	0.5773329734802246	0.5583329796791077	0.5583329796791077	12414000
2010-10-26	0.510191798210144	0.5606669783592224	0.5691670179367065	0.5418329834938049	0.5598329901695251	10962000
2010-10-27	0.5570553541183472	0.6121670007705688	0.6129999756813049	0.5625	0.5626670122146606	19632000
2010-10-28	0.5584203004837036	0.6136670112609863	0.6175000071525574	0.5910000205039978	0.6138330101966858	13932000
2010-10-29	0.5688848495483398	0.6251670122146606	0.6299999952316284	0.6076670289039612	0.6086670160293579	10818000
2010-11-01	0.5631211400032043	0.6188330054283142	0.6378329992294312	0.6039999723434448	0.6296669840812683	19554000
2010-11-02	0.5740407109260559	0.6308330297470093	0.6403329968452454	0.6216670274734497	0.6301670074462891	11472000
2010-11-03	0.5929991602897644	0.6516669988632202	0.6516669988632202	0.621999979019165	0.6371669769287109	18366000
2010-11-04	0.6474456191062927	0.7114999890327454	0.7138329744338989	0.6694999933242798	0.6694999933242798	18684000
2010-11-05	0.6609432697296143	0.7263330221176147	0.7366669774055481	0.7093330025672913	0.7186669707298279	18162000
2010-11-08	0.6618531942367554	0.7273330092430115	0.7415000200271606	0.7143329977989197	0.7223330140113831	17436000
2010-11-09	0.6366780400276184	0.6996669769287109	0.7294999957084656	0.6919999718666077	0.7273330092430115	14748000
2010-11-10	0.6374360918998718	0.7005000114440918	0.7023329734802246	0.6729999780654907	0.6990000009536743	14172000
2010-11-11	0.6151416897773743	0.6759999990463257	0.6833329796791077	0.6215000152587891	0.6470000147819519	24570000
2010-11-12	0.613624632358551	0.6743329763412476	0.7073330283164978	0.6546670198440552	0.6708329916000366	16152000
2010-11-15	0.5999751091003418	0.6593329906463623	0.694832980632782	0.6593329906463623	0.6893330216407776	14220000
2010-11-16	0.574495792388916	0.6313329935073853	0.6639999747276306	0.6213330030441284	0.6431670188903809	16314000
2010-11-17	0.5728276968002319	0.6294999718666077	0.6514999866485596	0.6218330264091492	0.6290000081062317	7788000
2010-11-18	0.6048288941383362	0.664667010307312	0.6728330254554749	0.6486669778823853	0.6486669778823853	10518000
2010-11-19	0.6342511177062988	0.6970000267028809	0.7020000219345093	0.660332977771759	0.660332977771759	9654000
2010-11-22	0.6577584147453308	0.722832977771759	0.7243329882621765	0.6928330063819885	0.6990000009536743	32064000
2010-11-23	0.6401658058166504	0.703499972820282	0.718999981880188	0.695667028427124	0.7001670002937317	22074000
2010-11-24	0.69142746925354	0.7598329782485962	0.7638329863548279	0.7188330292701721	0.7188330292701721	24210000
2010-11-26	0.6799015402793884	0.7471669912338257	0.7583330273628235	0.738332986831665	0.7484999895095825	6378000
2010-11-29	0.6751998662948608	0.7419999837875366	0.746167004108429	0.7138329744338989	0.7346670031547546	12354000
2010-11-30	0.6501755714416504	0.7145000100135803	0.725832998752594	0.7073330283164978	0.7193329930305481	14658000
2010-12-01	0.7125087380409241	0.7829999923706055	0.785332977771759	0.7498329877853394	0.7498329877853394	16272000
2010-12-02	0.7525473833084106	0.8270000219345093	0.828499972820282	0.7848330140113831	0.7875000238418579	13560000
2010-12-03	0.7634671330451965	0.8389999866485596	0.8431670069694519	0.8083329796791077	0.8148329854011536	10824000
2010-12-06	0.7595243453979492	0.8346670269966125	0.8418329954147339	0.8133329749107361	0.8418329954147339	11808000
2010-12-07	0.7580074071884155	0.8330000042915344	0.871167004108429	0.8320000171661377	0.8610000014305115	22344000
2010-12-08	0.7787847518920898	0.8558329939842224	0.8586670160293579	0.8266670107841492	0.8420000076293945	8406000
2010-12-09	0.7843967080116272	0.8619999885559082	0.8763329982757568	0.853833019733429	0.8706669807434082	7170000
2010-12-10	0.7865195274353027	0.8643329739570618	0.8728330135345459	0.8528329730033875	0.8651670217514038	7374000
2010-12-13	0.7718088626861572	0.8481670022010803	0.881833016872406	0.8416669964790344	0.881833016872406	8994000
2010-12-14	0.7520925402641296	0.8264999985694885	0.8519999980926514	0.8183330297470093	0.8479999899864197	11034000
2010-12-15	0.728736162185669	0.800832986831665	0.8341670036315918	0.7966669797897339	0.8201670050621033	13974000
2010-12-16	0.7416276931762695	0.8149999976158142	0.8218330144882202	0.7921670079231262	0.8076670169830322	5910000
2010-12-17	0.7567943334579468	0.8316670060157776	0.836667001247406	0.816332995891571	0.8190000057220459	5250000
2010-12-20	0.7481495141983032	0.8221669793128967	0.8373330235481262	0.8115000128746033	0.828000009059906	24018000
2010-12-21	0.7639222741127014	0.8395000100135803	0.8476669788360596	0.828499972820282	0.8326669931411743	7824000
2010-12-22	0.7646802067756653	0.8403329849243164	0.8416669964790344	0.8130000233650208	0.8266670107841492	10470000
2010-12-23	0.7583103775978088	0.8333330154418945	0.8406670093536377	0.8258330225944519	0.8258330225944519	4158000
2010-12-27	0.7605853080749512	0.8358330130577087	0.8403329849243164	0.8025000095367432	0.8178330063819885	7362000
2010-12-28	0.7508795261383057	0.8251670002937317	0.8414999842643738	0.8153330087661743	0.8333330154418945	6186000
2010-12-29	0.7539125680923462	0.828499972820282	0.8324999809265137	0.8178330063819885	0.828499972820282	3360000
2010-12-30	0.7605853080749512	0.8358330130577087	0.8395000100135803	0.824167013168335	0.828499972820282	3732000
2010-12-31	0.7581592202186584	0.8331670165061951	0.8376669883728027	0.8199999928474426	0.8293330073356628	6024000
2011-01-03	0.7751449942588806	0.8518329858779907	0.8791670203208923	0.8420000076293945	0.8495000004768372	11646000
2011-01-04	0.7777235507965088	0.8546670079231262	0.8721669912338257	0.828000009059906	0.8596670031547546	10098000
2011-01-05	0.7853065133094788	0.8629999756813049	0.8694999814033508	0.8341670036315918	0.8424999713897705	4482000
2011-01-06	0.8288333415985107	0.9108330011367798	0.9129999876022339	0.8705000281333923	0.8705000281333923	9810000
2011-01-07	0.8342929482460022	0.9168329834938049	0.929332971572876	0.8748329877853394	0.9166669845581055	21936000
2011-01-10	0.8605312705039978	0.945667028427124	0.9508330225944519	0.8999999761581421	0.911666989326477	9960000
2011-01-11	0.8700860142707825	0.9561669826507568	0.961667001247406	0.9353330135345459	0.961667001247406	9942000
2011-01-12	0.9189205765724182	1.0098329782485962	1.0099999904632568	0.9571670293807983	0.9748330116271973	9696000
2011-01-13	0.9186176657676697	1.0095000267028809	1.025833010673523	0.9898329973220825	1.0108330249786377	8448000
2011-01-14	0.9936904907226562	1.0920000076293945	1.0920000076293945	1.0199999809265137	1.0240000486373901	18042000
2011-01-18	0.9820127487182617	1.0791670083999634	1.0920000076293945	1.0626670122146606	1.0800000429153442	13842000
2011-01-19	0.9136126041412354	1.003999948501587	1.057332992553711	0.9966670274734497	1.0525000095367432	14754000
2011-01-20	0.8803987503051758	0.9674999713897705	0.984499990940094	0.9304999709129333	0.984499990940094	18720000
2011-01-21	0.8652322888374329	0.9508330225944519	1.002500057220459	0.9474999904632568	1.0	12576000
2011-01-24	0.9277175068855286	1.0195000171661377	1.0216670036315918	0.9599999785423279	0.9613329768180847	12990000
2011-01-25	0.9083048105239868	0.9981669783592224	1.0178329944610596	0.9743329882621765	1.0063329935073853	13026000
2011-01-26	0.9334803223609924	1.025833010673523	1.031499981880188	0.9898329973220825	1.0183329582214355	16392000
2011-01-27	0.9850455522537231	1.0824999809265137	1.088333010673523	1.0464999675750732	1.0464999675750732	19854000
2011-01-28	0.9052709937095642	0.9948329925537109	1.1039999723434448	0.9701669812202454	1.1039999723434448	36168000
2011-01-31	0.9155848026275635	1.0061670541763306	1.0204999446868896	0.9666669964790344	1.0033329725265503	12234000
2011-02-01	0.9818608164787292	1.0789999961853027	1.0933330059051514	1.0343329906463623	1.0360000133514404	22254000
2011-02-02	0.998543381690979	1.0973329544067383	1.1119999885559082	1.0570000410079956	1.067167043685913	18420000
2011-02-03	0.9996050596237183	1.0985000133514404	1.1048330068588257	1.064666986465454	1.0978330373764038	10446000
2011-02-04	1.0587536096572876	1.1634999513626099	1.1660000085830688	1.1030000448226929	1.108667016029358	16854000
2011-02-07	1.0478335618972778	1.1514999866485596	1.1916669607162476	1.140166997909546	1.1759999990463257	21102000
2011-02-08	1.045406699180603	1.1488330364227295	1.1583329439163208	1.1221669912338257	1.1518330574035645	8292000
2011-02-09	1.0255390405654907	1.1269999742507935	1.1506669521331787	1.1124999523162842	1.1339999437332153	12252000
2011-02-10	1.0343360900878906	1.136667013168335	1.1393330097198486	1.0786670446395874	1.090000033378601	12342000
2011-02-11	1.057995080947876	1.1626670360565186	1.1741670370101929	1.1104999780654907	1.128999948501587	8436000
2011-02-14	1.0821096897125244	1.1891670227050781	1.2161669731140137	1.1714999675750732	1.176332950592041	15360000
2011-02-15	1.0511707067489624	1.1551669836044312	1.1883330345153809	1.1398329734802246	1.187000036239624	14406000
2011-02-16	1.084384560585022	1.1916669607162476	1.2023329734802246	1.1653330326080322	1.1798330545425415	10158000
2011-02-17	1.132157802581787	1.2441669702529907	1.25	1.1749999523162842	1.1846669912338257	15246000
2011-02-18	1.1191147565841675	1.2298330068588257	1.25600004196167	1.2165000438690186	1.2558330297470093	13470000
2011-02-22	0.9858032464981079	1.0833330154418945	1.1743329763412476	1.0750000476837158	1.1663329601287842	40812000
2011-02-23	0.9328742623329163	1.0251669883728027	1.0943330526351929	0.9816669821739197	1.0943330526351929	35844000
2011-02-24	0.9789788126945496	1.0758329629898071	1.0826669931411743	1.015166997909546	1.0390000343322754	41208000
2011-02-25	1.0529903173446655	1.1571669578552246	1.1593329906463623	1.1071670055389404	1.1109999418258667	38130000
2011-02-28	1.0211411714553833	1.1221669912338257	1.1816669702529907	1.0851670503616333	1.1816669702529907	38628000
2011-03-01	0.9601731300354004	1.0551669597625732	1.1446670293807983	1.0528329610824585	1.137166976928711	37800000
2011-03-02	1.0011218786239624	1.1001670360565186	1.1386669874191284	1.0531669855117798	1.0535000562667847	51600000
2011-03-03	1.059208631515503	1.1640000343322754	1.1741670370101929	1.1373330354690552	1.1398329734802246	33474000
2011-03-04	1.0258424282073975	1.1273330450057983	1.164667010307312	1.1045000553131104	1.155500054359436	31500000
2011-03-07	0.9409117698669434	1.034000039100647	1.1441669464111328	1.0011670589447021	1.1291669607162476	50460000
2011-03-08	0.9459167122840881	1.0394999980926514	1.0709999799728394	1.0076669454574585	1.042667031288147	26598000
2011-03-09	0.8615922927856445	0.9468330144882202	1.0211670398712158	0.9411669969558716	1.0211670398712158	66846000
